date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
20:06:15	11830/11830	---M--	200	added ('OK')	image/jpeg	etag:%222e36-59ea33d6d23ed%22	https://www.tutorialesprogramacionya.com/angularya/imagentema/foto037.jpg	C:/My%20Web%20Sites/Tutoriales_Angular_Ya/www.tutorialesprogramacionya.com/angularya/imagentema/foto037.jpg	(from https://www.tutorialesprogramacionya.com/angularya/detalleconcepto.php?punto=16&codigo=16&inicio=0)
20:06:15	16351/16351	---M--	200	added ('OK')	image/jpeg	etag:%223fdf-59ea33d6bee27%22	https://www.tutorialesprogramacionya.com/angularya/imagentema/foto038.jpg	C:/My%20Web%20Sites/Tutoriales_Angular_Ya/www.tutorialesprogramacionya.com/angularya/imagentema/foto038.jpg	(from https://www.tutorialesprogramacionya.com/angularya/detalleconcepto.php?punto=16&codigo=16&inicio=0)
20:06:16	17164/17164	---M--	200	added ('OK')	image/jpeg	etag:%22430c-59ea33d6be1e7%22	https://www.tutorialesprogramacionya.com/angularya/imagentema/foto039.jpg	C:/My%20Web%20Sites/Tutoriales_Angular_Ya/www.tutorialesprogramacionya.com/angularya/imagentema/foto039.jpg	(from https://www.tutorialesprogramacionya.com/angularya/detalleconcepto.php?punto=16&codigo=16&inicio=0)
20:06:16	9855/9855	---M--	200	added ('OK')	image/jpeg	etag:%22267f-59ea33d6a7d96%22	https://www.tutorialesprogramacionya.com/angularya/imagentema/foto040.jpg	C:/My%20Web%20Sites/Tutoriales_Angular_Ya/www.tutorialesprogramacionya.com/angularya/imagentema/foto040.jpg	(from https://www.tutorialesprogramacionya.com/angularya/detalleconcepto.php?punto=17&codigo=17&inicio=0)
20:06:16	27150/27150	---M--	200	added ('OK')	image/jpeg	etag:%226a0e-59ea33d692eb5%22	https://www.tutorialesprogramacionya.com/angularya/imagentema/foto042.jpg	C:/My%20Web%20Sites/Tutoriales_Angular_Ya/www.tutorialesprogramacionya.com/angularya/imagentema/foto042.jpg	(from https://www.tutorialesprogramacionya.com/angularya/detalleconcepto.php?punto=19&codigo=19&inicio=0)
20:06:16	22699/22699	---M--	200	added ('OK')	image/jpeg	etag:%2258ab-59ea33d695182%22	https://www.tutorialesprogramacionya.com/angularya/imagentema/foto043.jpg	C:/My%20Web%20Sites/Tutoriales_Angular_Ya/www.tutorialesprogramacionya.com/angularya/imagentema/foto043.jpg	(from https://www.tutorialesprogramacionya.com/angularya/detalleconcepto.php?punto=20&codigo=20&inicio=0)
20:06:17	5631/5631	---MCZ	200	added ('OK')	text/html	date:Mon,%2031%20Jan%202022%2019:06:09%20GMT	https://www.tutorialesprogramacionya.com/angularya/detalleconcepto.php?punto=21&codigo=21&inicio=20	C:/My%20Web%20Sites/Tutoriales_Angular_Ya/www.tutorialesprogramacionya.com/angularya/detalleconcepto22c2.html	(from https://www.tutorialesprogramacionya.com/angularya/index.php?inicio=20)
20:06:17	10329/10329	---MCZ	200	added ('OK')	text/html	date:Mon,%2031%20Jan%202022%2019:06:09%20GMT	https://www.tutorialesprogramacionya.com/angularya/detalleconcepto.php?punto=22&codigo=22&inicio=20	C:/My%20Web%20Sites/Tutoriales_Angular_Ya/www.tutorialesprogramacionya.com/angularya/detalleconcepto9aaa.html	(from https://www.tutorialesprogramacionya.com/angularya/index.php?inicio=20)
20:06:17	11630/11630	---MCZ	200	added ('OK')	text/html	date:Mon,%2031%20Jan%202022%2019:06:10%20GMT	https://www.tutorialesprogramacionya.com/angularya/detalleconcepto.php?punto=23&codigo=23&inicio=20	C:/My%20Web%20Sites/Tutoriales_Angular_Ya/www.tutorialesprogramacionya.com/angularya/detalleconceptoc48b.html	(from https://www.tutorialesprogramacionya.com/angularya/index.php?inicio=20)
20:06:18	12435/12435	---MCZ	200	added ('OK')	text/html	date:Mon,%2031%20Jan%202022%2019:06:10%20GMT	https://www.tutorialesprogramacionya.com/angularya/detalleconcepto.php?punto=24&codigo=24&inicio=20	C:/My%20Web%20Sites/Tutoriales_Angular_Ya/www.tutorialesprogramacionya.com/angularya/detalleconcepto305f.html	(from https://www.tutorialesprogramacionya.com/angularya/index.php?inicio=20)
20:06:18	8724/8724	---MCZ	200	added ('OK')	text/html	date:Mon,%2031%20Jan%202022%2019:06:10%20GMT	https://www.tutorialesprogramacionya.com/angularya/detalleconcepto.php?punto=25&codigo=25&inicio=20	C:/My%20Web%20Sites/Tutoriales_Angular_Ya/www.tutorialesprogramacionya.com/angularya/detalleconcepto6ca2.html	(from https://www.tutorialesprogramacionya.com/angularya/index.php?inicio=20)
20:06:18	15434/15434	---MCZ	200	added ('OK')	text/html	date:Mon,%2031%20Jan%202022%2019:06:11%20GMT	https://www.tutorialesprogramacionya.com/angularya/detalleconcepto.php?punto=26&codigo=26&inicio=20	C:/My%20Web%20Sites/Tutoriales_Angular_Ya/www.tutorialesprogramacionya.com/angularya/detalleconcepto1a63.html	(from https://www.tutorialesprogramacionya.com/angularya/index.php?inicio=20)
20:06:19	9239/9239	---MCZ	200	added ('OK')	text/html	date:Mon,%2031%20Jan%202022%2019:06:11%20GMT	https://www.tutorialesprogramacionya.com/angularya/detalleconcepto.php?punto=27&codigo=27&inicio=20	C:/My%20Web%20Sites/Tutoriales_Angular_Ya/www.tutorialesprogramacionya.com/angularya/detalleconceptoda25.html	(from https://www.tutorialesprogramacionya.com/angularya/index.php?inicio=20)
20:06:19	27679/27679	---MCZ	200	added ('OK')	text/html	date:Mon,%2031%20Jan%202022%2019:06:11%20GMT	https://www.tutorialesprogramacionya.com/angularya/detalleconcepto.php?punto=28&codigo=28&inicio=20	C:/My%20Web%20Sites/Tutoriales_Angular_Ya/www.tutorialesprogramacionya.com/angularya/detalleconceptoe9c4.html	(from https://www.tutorialesprogramacionya.com/angularya/index.php?inicio=20)
20:06:19	5253/5253	---MCZ	200	added ('OK')	text/html	date:Mon,%2031%20Jan%202022%2019:06:11%20GMT	https://www.tutorialesprogramacionya.com/angularya/detalleconcepto.php?punto=29&codigo=29&inicio=20	C:/My%20Web%20Sites/Tutoriales_Angular_Ya/www.tutorialesprogramacionya.com/angularya/detalleconcepto164e.html	(from https://www.tutorialesprogramacionya.com/angularya/index.php?inicio=20)
20:06:19	4954/4954	---MCZ	200	added ('OK')	text/html	date:Mon,%2031%20Jan%202022%2019:06:12%20GMT	https://www.tutorialesprogramacionya.com/angularya/detalleconcepto.php?punto=30&codigo=30&inicio=20	C:/My%20Web%20Sites/Tutoriales_Angular_Ya/www.tutorialesprogramacionya.com/angularya/detalleconceptobbe4.html	(from https://www.tutorialesprogramacionya.com/angularya/index.php?inicio=20)
20:06:20	9497/9497	---MCZ	200	added ('OK')	text/html	date:Mon,%2031%20Jan%202022%2019:06:12%20GMT	https://www.tutorialesprogramacionya.com/angularya/detalleconcepto.php?punto=31&codigo=31&inicio=20	C:/My%20Web%20Sites/Tutoriales_Angular_Ya/www.tutorialesprogramacionya.com/angularya/detalleconcepto73e1.html	(from https://www.tutorialesprogramacionya.com/angularya/index.php?inicio=20)
20:06:20	9804/9804	---MCZ	200	added ('OK')	text/html	date:Mon,%2031%20Jan%202022%2019:06:12%20GMT	https://www.tutorialesprogramacionya.com/angularya/detalleconcepto.php?punto=32&codigo=32&inicio=20	C:/My%20Web%20Sites/Tutoriales_Angular_Ya/www.tutorialesprogramacionya.com/angularya/detalleconceptoffcc.html	(from https://www.tutorialesprogramacionya.com/angularya/index.php?inicio=20)
20:06:20	4964/4964	---MCZ	200	added ('OK')	text/html	date:Mon,%2031%20Jan%202022%2019:06:13%20GMT	https://www.tutorialesprogramacionya.com/angularya/detalleconcepto.php?punto=33&codigo=33&inicio=20	C:/My%20Web%20Sites/Tutoriales_Angular_Ya/www.tutorialesprogramacionya.com/angularya/detalleconcepto34ad.html	(from https://www.tutorialesprogramacionya.com/angularya/index.php?inicio=20)
20:06:21	5149/5149	---MCZ	200	added ('OK')	text/html	date:Mon,%2031%20Jan%202022%2019:06:13%20GMT	https://www.tutorialesprogramacionya.com/angularya/detalleconcepto.php?punto=34&codigo=34&inicio=20	C:/My%20Web%20Sites/Tutoriales_Angular_Ya/www.tutorialesprogramacionya.com/angularya/detalleconceptoba05.html	(from https://www.tutorialesprogramacionya.com/angularya/index.php?inicio=20)
20:06:21	17011/17011	---MCZ	200	added ('OK')	text/html	date:Mon,%2031%20Jan%202022%2019:06:13%20GMT	https://www.tutorialesprogramacionya.com/angularya/detalleconcepto.php?punto=35&codigo=35&inicio=20	C:/My%20Web%20Sites/Tutoriales_Angular_Ya/www.tutorialesprogramacionya.com/angularya/detalleconcepto380c.html	(from https://www.tutorialesprogramacionya.com/angularya/index.php?inicio=20)
20:06:21	9852/9852	---MCZ	200	added ('OK')	text/html	date:Mon,%2031%20Jan%202022%2019:06:13%20GMT	https://www.tutorialesprogramacionya.com/angularya/detalleconcepto.php?punto=36&codigo=36&inicio=20	C:/My%20Web%20Sites/Tutoriales_Angular_Ya/www.tutorialesprogramacionya.com/angularya/detalleconceptoc240.html	(from https://www.tutorialesprogramacionya.com/angularya/index.php?inicio=20)
20:06:22	6862/6862	---MCZ	200	added ('OK')	text/html	date:Mon,%2031%20Jan%202022%2019:06:14%20GMT	https://www.tutorialesprogramacionya.com/angularya/detalleconcepto.php?punto=37&codigo=37&inicio=20	C:/My%20Web%20Sites/Tutoriales_Angular_Ya/www.tutorialesprogramacionya.com/angularya/detalleconceptocea4.html	(from https://www.tutorialesprogramacionya.com/angularya/index.php?inicio=20)
20:06:22	8144/8144	---MCZ	200	added ('OK')	text/html	date:Mon,%2031%20Jan%202022%2019:06:14%20GMT	https://www.tutorialesprogramacionya.com/angularya/detalleconcepto.php?punto=38&codigo=38&inicio=20	C:/My%20Web%20Sites/Tutoriales_Angular_Ya/www.tutorialesprogramacionya.com/angularya/detalleconcepto3857.html	(from https://www.tutorialesprogramacionya.com/angularya/index.php?inicio=20)
20:06:22	9832/9832	---MCZ	200	added ('OK')	text/html	date:Mon,%2031%20Jan%202022%2019:06:14%20GMT	https://www.tutorialesprogramacionya.com/angularya/detalleconcepto.php?punto=39&codigo=39&inicio=20	C:/My%20Web%20Sites/Tutoriales_Angular_Ya/www.tutorialesprogramacionya.com/angularya/detalleconcepto6d74.html	(from https://www.tutorialesprogramacionya.com/angularya/index.php?inicio=20)
20:06:22	8939/8939	---MCZ	200	added ('OK')	text/html	date:Mon,%2031%20Jan%202022%2019:06:15%20GMT	https://www.tutorialesprogramacionya.com/angularya/detalleconcepto.php?punto=40&codigo=40&inicio=20	C:/My%20Web%20Sites/Tutoriales_Angular_Ya/www.tutorialesprogramacionya.com/angularya/detalleconcepto4234.html	(from https://www.tutorialesprogramacionya.com/angularya/index.php?inicio=20)
20:06:23	9532/9532	---MCZ	200	added ('OK')	text/html	date:Mon,%2031%20Jan%202022%2019:06:15%20GMT	https://www.tutorialesprogramacionya.com/angularya/detalleconcepto.php?punto=41&codigo=41&inicio=40	C:/My%20Web%20Sites/Tutoriales_Angular_Ya/www.tutorialesprogramacionya.com/angularya/detalleconcepto3404.html	(from https://www.tutorialesprogramacionya.com/angularya/index.php?inicio=40)
20:06:23	6830/6830	---MCZ	200	added ('OK')	text/html	date:Mon,%2031%20Jan%202022%2019:06:15%20GMT	https://www.tutorialesprogramacionya.com/angularya/detalleconcepto.php?punto=42&codigo=42&inicio=40	C:/My%20Web%20Sites/Tutoriales_Angular_Ya/www.tutorialesprogramacionya.com/angularya/detalleconcepto56e1.html	(from https://www.tutorialesprogramacionya.com/angularya/index.php?inicio=40)
20:06:23	9398/9398	---MCZ	200	added ('OK')	text/html	date:Mon,%2031%20Jan%202022%2019:06:16%20GMT	https://www.tutorialesprogramacionya.com/angularya/detalleconcepto.php?punto=43&codigo=43&inicio=40	C:/My%20Web%20Sites/Tutoriales_Angular_Ya/www.tutorialesprogramacionya.com/angularya/detalleconcepto784c.html	(from https://www.tutorialesprogramacionya.com/angularya/index.php?inicio=40)
20:06:24	10436/10436	---MCZ	200	added ('OK')	text/html	date:Mon,%2031%20Jan%202022%2019:06:16%20GMT	https://www.tutorialesprogramacionya.com/angularya/detalleconcepto.php?punto=44&codigo=44&inicio=40	C:/My%20Web%20Sites/Tutoriales_Angular_Ya/www.tutorialesprogramacionya.com/angularya/detalleconcepto1b45.html	(from https://www.tutorialesprogramacionya.com/angularya/index.php?inicio=40)
20:06:24	12870/12870	---MCZ	200	added ('OK')	text/html	date:Mon,%2031%20Jan%202022%2019:06:16%20GMT	https://www.tutorialesprogramacionya.com/angularya/detalleconcepto.php?punto=45&codigo=45&inicio=40	C:/My%20Web%20Sites/Tutoriales_Angular_Ya/www.tutorialesprogramacionya.com/angularya/detalleconceptoa293.html	(from https://www.tutorialesprogramacionya.com/angularya/index.php?inicio=40)
20:06:24	10378/10378	---MCZ	200	added ('OK')	text/html	date:Mon,%2031%20Jan%202022%2019:06:16%20GMT	https://www.tutorialesprogramacionya.com/angularya/detalleconcepto.php?punto=46&codigo=46&inicio=40	C:/My%20Web%20Sites/Tutoriales_Angular_Ya/www.tutorialesprogramacionya.com/angularya/detalleconceptoddf5.html	(from https://www.tutorialesprogramacionya.com/angularya/index.php?inicio=40)
20:06:24	9893/9893	---MCZ	200	added ('OK')	text/html	date:Mon,%2031%20Jan%202022%2019:06:17%20GMT	https://www.tutorialesprogramacionya.com/angularya/detalleconcepto.php?punto=47&codigo=47&inicio=40	C:/My%20Web%20Sites/Tutoriales_Angular_Ya/www.tutorialesprogramacionya.com/angularya/detalleconcepto7053.html	(from https://www.tutorialesprogramacionya.com/angularya/index.php?inicio=40)
20:06:25	9735/9735	---MCZ	200	added ('OK')	text/html	date:Mon,%2031%20Jan%202022%2019:06:17%20GMT	https://www.tutorialesprogramacionya.com/angularya/detalleconcepto.php?punto=48&codigo=48&inicio=40	C:/My%20Web%20Sites/Tutoriales_Angular_Ya/www.tutorialesprogramacionya.com/angularya/detalleconcepto8493.html	(from https://www.tutorialesprogramacionya.com/angularya/index.php?inicio=40)
20:06:25	12883/12883	---MCZ	200	added ('OK')	text/html	date:Mon,%2031%20Jan%202022%2019:06:17%20GMT	https://www.tutorialesprogramacionya.com/angularya/detalleconcepto.php?punto=49&codigo=49&inicio=40	C:/My%20Web%20Sites/Tutoriales_Angular_Ya/www.tutorialesprogramacionya.com/angularya/detalleconceptod815.html	(from https://www.tutorialesprogramacionya.com/angularya/index.php?inicio=40)
20:06:25	11476/11476	---MCZ	200	added ('OK')	text/html	date:Mon,%2031%20Jan%202022%2019:06:18%20GMT	https://www.tutorialesprogramacionya.com/angularya/detalleconcepto.php?punto=50&codigo=50&inicio=40	C:/My%20Web%20Sites/Tutoriales_Angular_Ya/www.tutorialesprogramacionya.com/angularya/detalleconcepto2b28.html	(from https://www.tutorialesprogramacionya.com/angularya/index.php?inicio=40)
20:06:26	8423/8423	---MCZ	200	added ('OK')	text/html	date:Mon,%2031%20Jan%202022%2019:06:18%20GMT	https://www.tutorialesprogramacionya.com/angularya/detalleconcepto.php?punto=51&codigo=51&inicio=40	C:/My%20Web%20Sites/Tutoriales_Angular_Ya/www.tutorialesprogramacionya.com/angularya/detalleconceptofc6e.html	(from https://www.tutorialesprogramacionya.com/angularya/index.php?inicio=40)
20:06:26	10520/10520	---MCZ	200	added ('OK')	text/html	date:Mon,%2031%20Jan%202022%2019:06:18%20GMT	https://www.tutorialesprogramacionya.com/angularya/detalleconcepto.php?punto=52&codigo=52&inicio=40	C:/My%20Web%20Sites/Tutoriales_Angular_Ya/www.tutorialesprogramacionya.com/angularya/detalleconceptoc63f.html	(from https://www.tutorialesprogramacionya.com/angularya/index.php?inicio=40)
20:06:26	8613/8613	---MCZ	200	added ('OK')	text/html	date:Mon,%2031%20Jan%202022%2019:06:18%20GMT	https://www.tutorialesprogramacionya.com/angularya/detalleconcepto.php?punto=53&codigo=53&inicio=40	C:/My%20Web%20Sites/Tutoriales_Angular_Ya/www.tutorialesprogramacionya.com/angularya/detalleconcepto0ec4.html	(from https://www.tutorialesprogramacionya.com/angularya/index.php?inicio=40)
20:06:27	9270/9270	---MCZ	200	added ('OK')	text/html	date:Mon,%2031%20Jan%202022%2019:06:19%20GMT	https://www.tutorialesprogramacionya.com/angularya/detalleconcepto.php?punto=54&codigo=54&inicio=40	C:/My%20Web%20Sites/Tutoriales_Angular_Ya/www.tutorialesprogramacionya.com/angularya/detalleconcepto6468.html	(from https://www.tutorialesprogramacionya.com/angularya/index.php?inicio=40)
20:06:27	8155/8155	---MCZ	200	added ('OK')	text/html	date:Mon,%2031%20Jan%202022%2019:06:19%20GMT	https://www.tutorialesprogramacionya.com/angularya/detalleconcepto.php?punto=55&codigo=55&inicio=40	C:/My%20Web%20Sites/Tutoriales_Angular_Ya/www.tutorialesprogramacionya.com/angularya/detalleconcepto7758.html	(from https://www.tutorialesprogramacionya.com/angularya/index.php?inicio=40)
20:06:27	5746/5746	---MCZ	200	added ('OK')	text/html	date:Mon,%2031%20Jan%202022%2019:06:19%20GMT	https://www.tutorialesprogramacionya.com/angularya/detalleconcepto.php?punto=56&codigo=56&inicio=40	C:/My%20Web%20Sites/Tutoriales_Angular_Ya/www.tutorialesprogramacionya.com/angularya/detalleconcepto9abf.html	(from https://www.tutorialesprogramacionya.com/angularya/index.php?inicio=40)
20:06:27	20209/20209	---MCZ	200	added ('OK')	text/html	date:Mon,%2031%20Jan%202022%2019:06:20%20GMT	https://www.tutorialesprogramacionya.com/angularya/detalleconcepto.php?punto=57&codigo=57&inicio=40	C:/My%20Web%20Sites/Tutoriales_Angular_Ya/www.tutorialesprogramacionya.com/angularya/detalleconcepto9f58.html	(from https://www.tutorialesprogramacionya.com/angularya/index.php?inicio=40)
20:06:28	8455/8455	---MCZ	200	added ('OK')	text/html	date:Mon,%2031%20Jan%202022%2019:06:20%20GMT	https://www.tutorialesprogramacionya.com/angularya/detalleconcepto.php?punto=58&codigo=58&inicio=40	C:/My%20Web%20Sites/Tutoriales_Angular_Ya/www.tutorialesprogramacionya.com/angularya/detalleconcepto5a88.html	(from https://www.tutorialesprogramacionya.com/angularya/index.php?inicio=40)
20:06:28	7166/7166	---MCZ	200	added ('OK')	text/html	date:Mon,%2031%20Jan%202022%2019:06:20%20GMT	https://www.tutorialesprogramacionya.com/angularya/detalleconcepto.php?punto=59&codigo=59&inicio=40	C:/My%20Web%20Sites/Tutoriales_Angular_Ya/www.tutorialesprogramacionya.com/angularya/detalleconceptoc530.html	(from https://www.tutorialesprogramacionya.com/angularya/index.php?inicio=40)
20:06:28	5773/5773	---MCZ	200	added ('OK')	text/html	date:Mon,%2031%20Jan%202022%2019:06:21%20GMT	https://www.tutorialesprogramacionya.com/angularya/detalleconcepto.php?punto=60&codigo=60&inicio=40	C:/My%20Web%20Sites/Tutoriales_Angular_Ya/www.tutorialesprogramacionya.com/angularya/detalleconceptob787.html	(from https://www.tutorialesprogramacionya.com/angularya/index.php?inicio=40)
20:06:29	6176/6176	---MCZ	200	added ('OK')	text/html	date:Mon,%2031%20Jan%202022%2019:06:21%20GMT	https://www.tutorialesprogramacionya.com/angularya/detalleconcepto.php?punto=61&codigo=61&inicio=60	C:/My%20Web%20Sites/Tutoriales_Angular_Ya/www.tutorialesprogramacionya.com/angularya/detalleconceptob084.html	(from https://www.tutorialesprogramacionya.com/angularya/index.php?inicio=60)
20:06:29	10249/10249	---MCZ	200	added ('OK')	text/html	date:Mon,%2031%20Jan%202022%2019:06:21%20GMT	https://www.tutorialesprogramacionya.com/angularya/detalleconcepto.php?punto=62&codigo=62&inicio=60	C:/My%20Web%20Sites/Tutoriales_Angular_Ya/www.tutorialesprogramacionya.com/angularya/detalleconceptoe288.html	(from https://www.tutorialesprogramacionya.com/angularya/index.php?inicio=60)
20:06:29	5178/5178	---MCZ	200	added ('OK')	text/html	date:Mon,%2031%20Jan%202022%2019:06:22%20GMT	https://www.tutorialesprogramacionya.com/angularya/detalleconcepto.php?punto=63&codigo=63&inicio=60	C:/My%20Web%20Sites/Tutoriales_Angular_Ya/www.tutorialesprogramacionya.com/angularya/detalleconceptodc81.html	(from https://www.tutorialesprogramacionya.com/angularya/index.php?inicio=60)
20:06:30	7945/7945	---MCZ	200	added ('OK')	text/html	date:Mon,%2031%20Jan%202022%2019:06:22%20GMT	https://www.tutorialesprogramacionya.com/angularya/detalleconcepto.php?punto=64&codigo=64&inicio=60	C:/My%20Web%20Sites/Tutoriales_Angular_Ya/www.tutorialesprogramacionya.com/angularya/detalleconceptoa9f9.html	(from https://www.tutorialesprogramacionya.com/angularya/index.php?inicio=60)
20:06:30	15311/15311	---MCZ	200	added ('OK')	text/html	date:Mon,%2031%20Jan%202022%2019:06:22%20GMT	https://www.tutorialesprogramacionya.com/angularya/detalleconcepto.php?punto=65&codigo=65&inicio=60	C:/My%20Web%20Sites/Tutoriales_Angular_Ya/www.tutorialesprogramacionya.com/angularya/detalleconcepto10f0.html	(from https://www.tutorialesprogramacionya.com/angularya/index.php?inicio=60)
20:06:30	9430/9430	---MCZ	200	added ('OK')	text/html	date:Mon,%2031%20Jan%202022%2019:06:22%20GMT	https://www.tutorialesprogramacionya.com/angularya/detalleconcepto.php?punto=66&codigo=66&inicio=60	C:/My%20Web%20Sites/Tutoriales_Angular_Ya/www.tutorialesprogramacionya.com/angularya/detalleconcepto22b8.html	(from https://www.tutorialesprogramacionya.com/angularya/index.php?inicio=60)
20:06:30	6652/6652	---MCZ	200	added ('OK')	text/html	date:Mon,%2031%20Jan%202022%2019:06:23%20GMT	https://www.tutorialesprogramacionya.com/angularya/detalleconcepto.php?punto=67&codigo=67&inicio=60	C:/My%20Web%20Sites/Tutoriales_Angular_Ya/www.tutorialesprogramacionya.com/angularya/detalleconcepto8910.html	(from https://www.tutorialesprogramacionya.com/angularya/index.php?inicio=60)
20:06:31	9164/9164	---MCZ	200	added ('OK')	text/html	date:Mon,%2031%20Jan%202022%2019:06:23%20GMT	https://www.tutorialesprogramacionya.com/angularya/detalleconcepto.php?punto=68&codigo=68&inicio=60	C:/My%20Web%20Sites/Tutoriales_Angular_Ya/www.tutorialesprogramacionya.com/angularya/detalleconcepto02e7.html	(from https://www.tutorialesprogramacionya.com/angularya/index.php?inicio=60)
20:06:31	9318/9318	---MCZ	200	added ('OK')	text/html	date:Mon,%2031%20Jan%202022%2019:06:23%20GMT	https://www.tutorialesprogramacionya.com/angularya/detalleconcepto.php?punto=69&codigo=69&inicio=60	C:/My%20Web%20Sites/Tutoriales_Angular_Ya/www.tutorialesprogramacionya.com/angularya/detalleconcepto6a7b.html	(from https://www.tutorialesprogramacionya.com/angularya/index.php?inicio=60)
20:06:31	7726/7726	---MCZ	200	added ('OK')	text/html	date:Mon,%2031%20Jan%202022%2019:06:24%20GMT	https://www.tutorialesprogramacionya.com/angularya/detalleconcepto.php?punto=70&codigo=70&inicio=60	C:/My%20Web%20Sites/Tutoriales_Angular_Ya/www.tutorialesprogramacionya.com/angularya/detalleconcepto4918.html	(from https://www.tutorialesprogramacionya.com/angularya/index.php?inicio=60)
20:06:32	10948/10948	---MCZ	200	added ('OK')	text/html	date:Mon,%2031%20Jan%202022%2019:06:24%20GMT	https://www.tutorialesprogramacionya.com/angularya/detalleconcepto.php?punto=71&codigo=71&inicio=60	C:/My%20Web%20Sites/Tutoriales_Angular_Ya/www.tutorialesprogramacionya.com/angularya/detalleconcepto8aa2.html	(from https://www.tutorialesprogramacionya.com/angularya/index.php?inicio=60)
20:06:32	10382/10382	---MCZ	200	added ('OK')	text/html	date:Mon,%2031%20Jan%202022%2019:06:24%20GMT	https://www.tutorialesprogramacionya.com/angularya/detalleconcepto.php?punto=72&codigo=72&inicio=60	C:/My%20Web%20Sites/Tutoriales_Angular_Ya/www.tutorialesprogramacionya.com/angularya/detalleconceptoe661.html	(from https://www.tutorialesprogramacionya.com/angularya/index.php?inicio=60)
20:06:32	9506/9506	---MCZ	200	added ('OK')	text/html	date:Mon,%2031%20Jan%202022%2019:06:25%20GMT	https://www.tutorialesprogramacionya.com/angularya/detalleconcepto.php?punto=73&codigo=73&inicio=60	C:/My%20Web%20Sites/Tutoriales_Angular_Ya/www.tutorialesprogramacionya.com/angularya/detalleconcepto0f1b.html	(from https://www.tutorialesprogramacionya.com/angularya/index.php?inicio=60)
20:06:33	9427/9427	---MCZ	200	added ('OK')	text/html	date:Mon,%2031%20Jan%202022%2019:06:25%20GMT	https://www.tutorialesprogramacionya.com/angularya/detalleconcepto.php?punto=74&codigo=74&inicio=60	C:/My%20Web%20Sites/Tutoriales_Angular_Ya/www.tutorialesprogramacionya.com/angularya/detalleconceptoe117.html	(from https://www.tutorialesprogramacionya.com/angularya/index.php?inicio=60)
20:06:33	9100/9100	---MCZ	200	added ('OK')	text/html	date:Mon,%2031%20Jan%202022%2019:06:25%20GMT	https://www.tutorialesprogramacionya.com/angularya/detalleconcepto.php?punto=75&codigo=75&inicio=60	C:/My%20Web%20Sites/Tutoriales_Angular_Ya/www.tutorialesprogramacionya.com/angularya/detalleconcepto3e41.html	(from https://www.tutorialesprogramacionya.com/angularya/index.php?inicio=60)
20:06:33	9986/9986	---MCZ	200	added ('OK')	text/html	date:Mon,%2031%20Jan%202022%2019:06:25%20GMT	https://www.tutorialesprogramacionya.com/angularya/detalleconcepto.php?punto=76&codigo=76&inicio=60	C:/My%20Web%20Sites/Tutoriales_Angular_Ya/www.tutorialesprogramacionya.com/angularya/detalleconceptoc9d8.html	(from https://www.tutorialesprogramacionya.com/angularya/index.php?inicio=60)
20:06:33	8283/8283	---MCZ	200	added ('OK')	text/html	date:Mon,%2031%20Jan%202022%2019:06:26%20GMT	https://www.tutorialesprogramacionya.com/angularya/detalleconcepto.php?punto=77&codigo=77&inicio=60	C:/My%20Web%20Sites/Tutoriales_Angular_Ya/www.tutorialesprogramacionya.com/angularya/detalleconceptoee5d.html	(from https://www.tutorialesprogramacionya.com/angularya/index.php?inicio=60)
20:06:34	9339/9339	---MCZ	200	added ('OK')	text/html	date:Mon,%2031%20Jan%202022%2019:06:26%20GMT	https://www.tutorialesprogramacionya.com/angularya/detalleconcepto.php?punto=78&codigo=78&inicio=60	C:/My%20Web%20Sites/Tutoriales_Angular_Ya/www.tutorialesprogramacionya.com/angularya/detalleconceptofb8d.html	(from https://www.tutorialesprogramacionya.com/angularya/index.php?inicio=60)
20:06:34	10266/10266	---MCZ	200	added ('OK')	text/html	date:Mon,%2031%20Jan%202022%2019:06:26%20GMT	https://www.tutorialesprogramacionya.com/angularya/detalleconcepto.php?punto=79&codigo=79&inicio=60	C:/My%20Web%20Sites/Tutoriales_Angular_Ya/www.tutorialesprogramacionya.com/angularya/detalleconcepto714e.html	(from https://www.tutorialesprogramacionya.com/angularya/index.php?inicio=60)
20:06:34	7124/7124	---MCZ	200	added ('OK')	text/html	date:Mon,%2031%20Jan%202022%2019:06:27%20GMT	https://www.tutorialesprogramacionya.com/angularya/detalleconcepto.php?punto=80&codigo=80&inicio=60	C:/My%20Web%20Sites/Tutoriales_Angular_Ya/www.tutorialesprogramacionya.com/angularya/detalleconceptoac4e.html	(from https://www.tutorialesprogramacionya.com/angularya/index.php?inicio=60)
20:06:35	10298/10298	---MCZ	200	added ('OK')	text/html	date:Mon,%2031%20Jan%202022%2019:06:27%20GMT	https://www.tutorialesprogramacionya.com/angularya/detalleconcepto.php?punto=81&codigo=81&inicio=80	C:/My%20Web%20Sites/Tutoriales_Angular_Ya/www.tutorialesprogramacionya.com/angularya/detalleconceptofeeb.html	(from https://www.tutorialesprogramacionya.com/angularya/index.php?inicio=80)
